"type","Status","Amount_In_Dollars","Original_Date","Traded_Time","Last_Updated","Deposit_Type","Fee_In_Dollars","Market_Title","Market_Ticker","Market_Id","Filled","Remaining","Direction","Order_Type","Price_In_Cents","No_Contracts_Owned","No_Contracts_Average_Price_In_Cents","Yes_Contracts_Owned","Yes_Contracts_Average_Price_In_Cents","Result","Profit_In_Dollars","Credit_Reason","Credit_Type","Introducing_Broker"
"Order","Filled","","2026-05-08T23:50:42.321Z","","","","","","KXETH15M-26MAY082000-00","7f12905b-9b79-42ea-be83-14d424884bc1","9.07","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-08T22:42:44.685Z","","","","","","KXETH15M-26MAY081845-45","48ab1d51-7ece-47b6-b5a3-d6064ce935d8","6.86","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-08T22:39:20.469Z","","","","","","KXETH15M-26MAY081845-45","48ab1d51-7ece-47b6-b5a3-d6064ce935d8","6.86","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-08T22:27:10.261Z","","","","","","KXBTC15M-26MAY081830-30","854e5d4e-59de-4df5-b42c-b92cf2e05cc2","19.18","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-08T21:58:46.010Z","","","","","","KXBTC15M-26MAY081800-00","25aa5a92-3a10-43a5-b872-cd40948ce815","14.05","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-08T21:52:43.134Z","","","","","","KXBTC-26MAY0818-B80150","ab7118db-6b95-473a-aec0-dc7d1e64383c","6.81","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-08T21:42:57.361Z","","","","","","KXBTC15M-26MAY081745-45","4ea0d6d5-1835-4d3c-bb3f-a94198b278fd","12.58","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-08T21:41:20.266Z","","","","","","KXETH15M-26MAY081745-45","4af8013e-1a31-4075-8f76-9723237f313d","93.51","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-08T20:25:10.620Z","","","","","","KXETH15M-26MAY081630-30","1532cc32-e39b-4062-984e-2f7b77a7b15e","5.48","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-08T19:54:18.391Z","","","","","","KXETH15M-26MAY081600-00","e2da6c54-5f0a-4255-b181-0bf969afbf78","7.97","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-08T19:26:36.471Z","","","","","","KXETH15M-26MAY081530-30","425d55f0-cba8-4cd2-8213-639fdda97401","10.27","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-08T19:23:45.847Z","","","","","","KXETH15M-26MAY081530-30","425d55f0-cba8-4cd2-8213-639fdda97401","5.91","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-08T19:10:56.467Z","","","","","","KXSOL15M-26MAY081515-15","e1e1e396-fd14-44f7-9638-7f137ff6f87b","7.24","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-08T19:04:10.714Z","","","","","","KXSOL15M-26MAY081515-15","e1e1e396-fd14-44f7-9638-7f137ff6f87b","7.24","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-08T18:56:58.938Z","","","","","","KXETH15M-26MAY081500-00","902478ae-4104-46fa-9a5d-71fa8e9487ce","7.02","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-08T18:55:14.487Z","","","","","","KXETH15M-26MAY081500-00","902478ae-4104-46fa-9a5d-71fa8e9487ce","6.69","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-08T18:43:13.743Z","","","","","","KXETH15M-26MAY081445-45","6ee2d02d-2d7e-4ffb-b196-8a5a5aaa1bb4","10.27","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-08T18:38:39.541Z","","","","","","KXETH15M-26MAY081445-45","6ee2d02d-2d7e-4ffb-b196-8a5a5aaa1bb4","10.27","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-08T17:04:44.873Z","","","","","","KXETH15M-26MAY081315-15","21e10e02-0f64-4259-810e-0607aeb53d1e","7.6","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-08T17:03:49.860Z","","","","","","KXETH15M-26MAY081315-15","21e10e02-0f64-4259-810e-0607aeb53d1e","7.6","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-08T16:52:37.901Z","","","","","","KXETH15M-26MAY081300-00","a3cc0c9e-5ac9-4b8a-a264-e7cff8e6abb1","6.03","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-08T14:57:09.033Z","","","","","","KXSOL15M-26MAY081100-00","e1f4c6b3-64cb-4570-b765-f2e21780b809","3.4","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-08T14:41:11.026Z","","","","","","KXSOL15M-26MAY081045-45","7216717a-7d74-4870-8d22-c97473c12c31","6.28","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-08T14:37:23.847Z","","","","","","KXSOL15M-26MAY081045-45","7216717a-7d74-4870-8d22-c97473c12c31","6.28","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-08T13:56:08.890Z","","","","","","KXBTC15M-26MAY081000-00","d393f334-c81d-4472-a6fc-c93c58e0270a","5.68","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-08T13:50:38.858Z","","","","","","KXBTC15M-26MAY081000-00","d393f334-c81d-4472-a6fc-c93c58e0270a","5.68","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-08T13:43:45.747Z","","","","","","KXBTC15M-26MAY080945-45","346e0cbd-3445-48aa-ae0f-e7dfbac5040a","9.96","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-08T13:43:32.993Z","","","","","","KXBTC15M-26MAY080945-45","346e0cbd-3445-48aa-ae0f-e7dfbac5040a","9.96","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-08T13:40:46.692Z","","","","","","KXBTC15M-26MAY080945-45","346e0cbd-3445-48aa-ae0f-e7dfbac5040a","9.85","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-08T13:32:28.083Z","","","","","","KXBTC15M-26MAY080945-45","346e0cbd-3445-48aa-ae0f-e7dfbac5040a","9.85","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-08T13:27:23.892Z","","","","","","KXETH15M-26MAY080930-30","7746719c-75e4-41ae-9d9c-a350d4a5533a","10.75","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-08T13:24:28.129Z","","","","","","KXETH15M-26MAY080930-30","7746719c-75e4-41ae-9d9c-a350d4a5533a","4.79","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-08T13:22:05.302Z","","","","","","KXETH15M-26MAY080930-30","7746719c-75e4-41ae-9d9c-a350d4a5533a","5.96","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-08T12:50:40.361Z","","","","","","KXSOL15M-26MAY080900-00","d67fba56-8fb2-4a67-9001-891f9f962a56","5.96","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-08T12:47:45.780Z","","","","","","KXSOL15M-26MAY080900-00","d67fba56-8fb2-4a67-9001-891f9f962a56","5.96","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-08T12:41:26.096Z","","","","","","KXSOL15M-26MAY080845-45","3d131805-0440-4993-837c-0b165bf72a12","5.62","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-08T12:28:29.302Z","","","","","","KXBTC15M-26MAY080830-30","0eedc410-e2cd-47ef-8e20-1105caa1601c","22.1","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-08T12:21:24.331Z","","","","","","KXBTC15M-26MAY080830-30","0eedc410-e2cd-47ef-8e20-1105caa1601c","6.57","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-08T12:13:08.614Z","","","","","","KXSOL15M-26MAY080815-15","36ad46ee-d9b4-4dba-aa04-9b65ea55a8b7","5.25","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-08T12:10:34.478Z","","","","","","KXSOL15M-26MAY080815-15","36ad46ee-d9b4-4dba-aa04-9b65ea55a8b7","6.8","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-08T12:10:13.935Z","","","","","","KXSOL15M-26MAY080815-15","36ad46ee-d9b4-4dba-aa04-9b65ea55a8b7","6.8","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-08T11:51:15.596Z","","","","","","KXETHD-26MAY0808-T2299.99","d234efc0-978b-4a81-bc23-c322690df032","13.41","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-08T00:55:18.012Z","","","","","","KXBTCD-26MAY0721-T79699.99","7f671d96-1b2e-4b09-9a3e-b08fccff9cc4","26.82","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-07T23:25:13.803Z","","","","","","KXETH15M-26MAY071930-30","980a6d91-a600-43f8-a913-dcb0289ee65a","6.35","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-07T21:37:13.415Z","","","","","","KXETH15M-26MAY071745-45","384aafac-f1be-4a00-a936-3c70e2c2722a","5.17","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-07T21:33:22.823Z","","","","","","KXETH15M-26MAY071745-45","384aafac-f1be-4a00-a936-3c70e2c2722a","4.91","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-07T21:32:53.974Z","","","","","","KXETH15M-26MAY071745-45","384aafac-f1be-4a00-a936-3c70e2c2722a","4.91","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-07T21:26:05.110Z","","","","","","KXBTC15M-26MAY071730-30","4e7d09b1-a78a-461b-afda-09db541595a4","61.9","0","","","","","","","","","","","",""
"Deposit","Applied","29.72","2026-05-07T13:06:25.346Z","","May 7, 2026 at 9:06:25 AM EDT","crypto","0","","","","","","","","","","","","","","","","",""
"Credit","Applied","0.03","2026-05-07T11:53:09.236Z","","","","","","","","","","","","","","","","","","","Volume Incentive for event KXETH15M-26MAY061145","incentive",""
"Credit","Applied","0.01","2026-05-07T11:52:57.773Z","","","","","","","","","","","","","","","","","","","Volume Incentive for event KXETH15M-26MAY061545","incentive",""
"Credit","Applied","0.01","2026-05-07T11:46:32.546Z","","","","","","","","","","","","","","","","","","","Volume Incentive for event KXETH15M-26MAY061030","incentive",""
"Order","Filled","","2026-05-07T05:21:28.270Z","","","","","","KXBTC15M-26MAY070130-30","41596f71-61c2-4301-a9e8-4e1773478598","0.78","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-07T03:38:05.516Z","","","","","","KXSOL15M-26MAY062345-45","165cb333-6f1c-4327-909f-5e1d6f512ab6","0.36","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-07T03:32:38.778Z","","","","","","KXBTC15M-26MAY062345-45","26c8f309-a148-4785-ac0c-de3aa87776bd","0.72","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-07T02:36:51.187Z","","","","","","KXBTC15M-26MAY062245-45","1e121d6b-a644-4068-a460-d38078a236b1","19.71","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-07T02:35:03.615Z","","","","","","KXBTC15M-26MAY062245-45","1e121d6b-a644-4068-a460-d38078a236b1","9.66","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-07T02:31:36.563Z","","","","","","KXBTC15M-26MAY062245-45","1e121d6b-a644-4068-a460-d38078a236b1","9.66","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-07T01:54:00.898Z","","","","","","KXBTCD-26MAY0622-T81099.99","390e313a-2dc1-4c38-9285-c87db3d0eb30","11.11","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-07T01:46:27.420Z","","","","","","KXETH15M-26MAY062200-00","b7326901-8934-4672-aa5f-d0db8f1504db","5.62","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-07T01:44:04.220Z","","","","","","KXBTCD-26MAY0622-T81299.99","7b1bb6f8-bfaa-40fc-87e8-73f1583595f1","8.19","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-07T01:40:18.447Z","","","","","","KXBTC15M-26MAY062145-45","f46a76a4-d355-495a-881f-1422db1caa58","12.61","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-07T01:37:33.787Z","","","","","","KXBTC15M-26MAY062145-45","f46a76a4-d355-495a-881f-1422db1caa58","12.61","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-07T01:35:52.889Z","","","","","","KXXRP15M-26MAY062145-45","ba341dc6-1fde-4c14-ba8b-7111826cf050","9.1","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-07T01:34:26.420Z","","","","","","KXXRP15M-26MAY062145-45","ba341dc6-1fde-4c14-ba8b-7111826cf050","9.1","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-07T00:14:10.975Z","","","","","","KXETH15M-26MAY062015-15","27299726-0461-4200-a5d9-f2dd21b528c0","8.52","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-07T00:11:08.078Z","","","","","","KXBTC15M-26MAY062015-15","2e571b23-0108-4cba-bfb8-8fb158540faa","7.62","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-06T21:56:18.049Z","","","","","","KXETH15M-26MAY061800-00","4191dd0f-2b16-4c5a-af9c-90979ba67552","6.62","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-06T21:50:15.464Z","","","","","","KXBTC15M-26MAY061800-00","8d03b341-cf48-4c52-80e4-bae8b3399032","7.04","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-06T19:43:11.365Z","","","","","","KXETH15M-26MAY061545-45","5248b3ff-a327-433b-955d-89cb930084ae","4.5","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-06T19:40:56.297Z","","","","","","KXETH15M-26MAY061545-45","5248b3ff-a327-433b-955d-89cb930084ae","4.5","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-06T19:40:15.814Z","","","","","","KXETH15M-26MAY061545-45","5248b3ff-a327-433b-955d-89cb930084ae","6.11","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-06T19:39:22.313Z","","","","","","KXETH15M-26MAY061545-45","5248b3ff-a327-433b-955d-89cb930084ae","6.11","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-06T18:28:52.576Z","","","","","","KXETH15M-26MAY061430-30","65c69d79-0667-42ff-a6ec-1fa994991d2f","7.6","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-06T15:42:46.646Z","","","","","","KXBTC15M-26MAY061145-45","b750f5d5-f220-4cb6-853d-0459e3fa3cbe","76.36","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-06T15:41:01.538Z","","","","","","KXETH15M-26MAY061145-45","51445f8f-f626-4d07-96d9-c938027e2b63","14.34","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-06T14:20:21.239Z","","","","","","KXETH15M-26MAY061030-30","b764bcf2-ce00-420b-85f0-dee77612e6a6","4.02","0","","","","","","","","","","","",""
"Deposit","Applied","20","2026-05-06T02:03:55.700Z","","May 5, 2026 at 10:03:55 PM EDT","apm","0","","","","","","","","","","","","","","","","",""
"Order","Filled","","2026-05-06T01:43:40.784Z","","","","","","KXETH15M-26MAY052145-45","9927c4ba-4d5a-4db9-bb1d-e39ff0307316","3.14","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-06T01:41:40.677Z","","","","","","KXETH15M-26MAY052145-45","9927c4ba-4d5a-4db9-bb1d-e39ff0307316","3.14","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-06T00:20:53.955Z","","","","","","KXBTC15M-26MAY052030-30","0434358e-c6c9-4999-92bc-5a579fc004b3","1.49","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-06T00:19:14.814Z","","","","","","KXBTC15M-26MAY052030-30","0434358e-c6c9-4999-92bc-5a579fc004b3","2.34","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-06T00:18:09.720Z","","","","","","KXXRP15M-26MAY052030-30","fe517b99-dc9e-4f5c-9abb-21160d00794c","1.36","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-06T00:17:42.746Z","","","","","","KXXRP15M-26MAY052030-30","fe517b99-dc9e-4f5c-9abb-21160d00794c","1.36","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-06T00:14:39.591Z","","","","","","KXSOL15M-26MAY052015-15","ac04325f-2aac-41a5-afef-767d35fca15e","11.86","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-06T00:08:28.471Z","","","","","","KXETH15M-26MAY052015-15","c2b402c8-092f-4f27-9de5-b92f264f0823","5.59","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-06T00:06:04.588Z","","","","","","KXETH15M-26MAY052015-15","c2b402c8-092f-4f27-9de5-b92f264f0823","5.59","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-05T22:51:49.668Z","","","","","","KXBTC15M-26MAY051900-00","d7df68d2-8062-47f0-8e54-08ab0dafeba2","2.89","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-05T22:51:17.733Z","","","","","","KXETH15M-26MAY051900-00","22af52fb-c5af-4cea-a58c-80686139c69a","5.31","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-05T20:28:03.221Z","","","","","","KXXRP15M-26MAY051630-30","4ee5b66a-0b96-4c94-87f0-5ac3de88e93d","5.47","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-05T20:27:17.478Z","","","","","","KXXRP15M-26MAY051630-30","4ee5b66a-0b96-4c94-87f0-5ac3de88e93d","5.96","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-05T20:26:27.953Z","","","","","","KXXRP15M-26MAY051630-30","4ee5b66a-0b96-4c94-87f0-5ac3de88e93d","5.96","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-05T18:29:09.773Z","","","","","","KXETH15M-26MAY051430-30","cd5cd23d-a143-4702-934a-7d2a48a3a5b8","8.67","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-05T18:25:05.884Z","","","","","","KXETH15M-26MAY051430-30","cd5cd23d-a143-4702-934a-7d2a48a3a5b8","8.67","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-05T17:43:33.924Z","","","","","","KXSOL15M-26MAY051345-45","95933650-fffa-42c8-b1dc-8e72e8f35268","1.04","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-05T17:39:55.498Z","","","","","","KXSOL15M-26MAY051345-45","95933650-fffa-42c8-b1dc-8e72e8f35268","1.7","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-05T16:06:52.667Z","","","","","","KXXRP15M-26MAY051215-15","e8447911-d3ff-4160-98ea-c6174a04e610","4.27","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-05T14:12:56.752Z","","","","","","KXETH15M-26MAY051015-15","46aad73e-25d7-4747-b470-4c3cd18193f8","6.8","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-05T14:12:08.478Z","","","","","","KXETH15M-26MAY051015-15","46aad73e-25d7-4747-b470-4c3cd18193f8","6.8","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-05T12:26:42.823Z","","","","","","KXBTC15M-26MAY050830-30","68759799-0a7a-4cf7-9af9-dffa8a3314e4","4.02","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-05T12:21:05.114Z","","","","","","KXBTC15M-26MAY050830-30","68759799-0a7a-4cf7-9af9-dffa8a3314e4","4.02","0","","","","","","","","","","","",""
"Credit","Applied","0.02","2026-05-05T11:54:39.005Z","","","","","","","","","","","","","","","","","","","Volume Incentive for event KXETH15M-26MAY041530","incentive",""
"Order","Filled","","2026-05-05T11:40:01.302Z","","","","","","KXBTC15M-26MAY050745-45","a8486ca0-499f-4e04-a80b-ae897b0dea9b","3.94","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-05T11:32:27.397Z","","","","","","KXBTC15M-26MAY050745-45","a8486ca0-499f-4e04-a80b-ae897b0dea9b","3.94","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-05T10:22:17.917Z","","","","","","KXXRP15M-26MAY050630-30","ad7a82cf-8394-4a29-9d06-e8ab99e70099","1.09","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-05T10:21:42.035Z","","","","","","KXXRP15M-26MAY050630-30","ad7a82cf-8394-4a29-9d06-e8ab99e70099","1.09","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-05T09:59:06.843Z","","","","","","KXETH15M-26MAY050600-00","1438e146-244b-4683-a332-3a0e143d29b8","1.25","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-05T09:58:15.493Z","","","","","","KXETH15M-26MAY050600-00","1438e146-244b-4683-a332-3a0e143d29b8","0.96","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-05T09:57:05.375Z","","","","","","KXETH15M-26MAY050600-00","1438e146-244b-4683-a332-3a0e143d29b8","0.96","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-05T08:58:55.419Z","","","","","","KXXRP15M-26MAY050500-00","2c34c710-c06b-4246-baa8-01bdf0a2a96c","0.62","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-05T08:22:22.779Z","","","","","","KXXRP15M-26MAY050430-30","dea87d58-fb89-4fd7-95b4-959893ad6242","1.02","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-05T08:09:45.856Z","","","","","","KXBTC15M-26MAY050415-15","0e502127-572c-4ad5-80d3-201eb30240fc","1.82","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-05T08:08:51.128Z","","","","","","KXBTC15M-26MAY050415-15","0e502127-572c-4ad5-80d3-201eb30240fc","3.07","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-05T08:02:28.684Z","","","","","","KXETH15M-26MAY050415-15","a4f7e08f-f5cd-4945-9c97-72e96da042d6","1.04","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-05T07:52:13.068Z","","","","","","KXXRP15M-26MAY050400-00","2988de9b-96d1-44c3-a034-3e944693b701","1.46","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-05T07:48:20.475Z","","","","","","KXXRP15M-26MAY050400-00","2988de9b-96d1-44c3-a034-3e944693b701","1.46","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-05T07:39:41.002Z","","","","","","KXETH15M-26MAY050345-45","2e2b11f4-a918-4030-8470-7bcb4454c7d1","1.11","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-05T07:39:31.223Z","","","","","","KXBTC15M-26MAY050345-45","f793b9ec-a2ea-4e64-885f-0e27a5ebd19a","1.28","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-05T07:32:14.585Z","","","","","","KXBTC15M-26MAY050345-45","f793b9ec-a2ea-4e64-885f-0e27a5ebd19a","1.28","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-05T07:31:24.638Z","","","","","","KXETH15M-26MAY050345-45","2e2b11f4-a918-4030-8470-7bcb4454c7d1","1.11","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-05T07:25:09.685Z","","","","","","KXBTC15M-26MAY050330-30","2c540a4c-d3b4-4d65-aa4a-6b4759494150","0.98","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-05T07:25:03.659Z","","","","","","KXETH15M-26MAY050330-30","e58ef19b-6a19-4fc7-8b2f-e00e65a3830c","1.11","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-05T07:19:24.597Z","","","","","","KXBTC15M-26MAY050330-30","2c540a4c-d3b4-4d65-aa4a-6b4759494150","0.98","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-05T07:18:47.444Z","","","","","","KXETH15M-26MAY050330-30","e58ef19b-6a19-4fc7-8b2f-e00e65a3830c","1.11","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-05T07:11:03.187Z","","","","","","KXBTC15M-26MAY050315-15","c364bade-6f96-4edf-9155-0e112e39c899","0.68","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-05T07:10:14.439Z","","","","","","KXETH15M-26MAY050315-15","f07aef06-566b-41fa-84d1-f147893ac2db","1.05","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-05T07:09:31.637Z","","","","","","KXETH15M-26MAY050315-15","f07aef06-566b-41fa-84d1-f147893ac2db","1.18","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-05T07:09:03.204Z","","","","","","KXETH15M-26MAY050315-15","f07aef06-566b-41fa-84d1-f147893ac2db","0.82","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-05T07:07:20.915Z","","","","","","KXETH15M-26MAY050315-15","f07aef06-566b-41fa-84d1-f147893ac2db","1.06","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-05T07:05:35.385Z","","","","","","KXXRP15M-26MAY050315-15","26d915f5-65e6-4e8d-84a0-c6dc227ca547","1.7","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-05T07:02:50.714Z","","","","","","KXXRP15M-26MAY050315-15","26d915f5-65e6-4e8d-84a0-c6dc227ca547","1.7","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-05T06:40:38.895Z","","","","","","KXXRP15M-26MAY050245-45","d6f28045-768a-4e12-985c-8624fa978e8d","1.05","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-05T05:51:08.098Z","","","","","","KXSOL15M-26MAY050200-00","f1eaf6f8-1911-4cb4-8e9c-82f1914dac27","0.96","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-05T04:41:45.500Z","","","","","","KXETH15M-26MAY050045-45","de62802b-a59c-4286-887f-612ff66c2b5f","1","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-05T04:28:40.110Z","","","","","","KXSOL15M-26MAY050030-30","37a0b087-17c3-4d30-b855-767bbc630091","0.96","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-05T04:17:48.490Z","","","","","","KXETH15M-26MAY050030-30","3f305645-95b0-4196-b252-0bec40b139c0","1.36","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-05T04:03:16.876Z","","","","","","KXSOL15M-26MAY050015-15","d371906a-fdbb-4f79-8851-2335baa07b18","1.56","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-05T03:39:53.255Z","","","","","","KXSOL15M-26MAY042345-45","a302f2b3-5205-4671-b7f4-7c0189227139","0.9","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-05T03:35:10.057Z","","","","","","KXSOL15M-26MAY042345-45","a302f2b3-5205-4671-b7f4-7c0189227139","0.9","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-05T03:10:50.335Z","","","","","","KXETH15M-26MAY042315-15","583932d9-f0ae-4815-9f8a-19cae400880d","1.89","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-05T03:08:37.217Z","","","","","","KXETH15M-26MAY042315-15","583932d9-f0ae-4815-9f8a-19cae400880d","1.89","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-05T03:08:24.164Z","","","","","","KXETH15M-26MAY042315-15","583932d9-f0ae-4815-9f8a-19cae400880d","1.43","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-05T03:07:57.624Z","","","","","","KXETH15M-26MAY042315-15","583932d9-f0ae-4815-9f8a-19cae400880d","1.43","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-05T01:25:59.677Z","","","","","","KXSOL15M-26MAY042130-30","5b574539-c86c-4be8-b68b-7c957afcc8ec","1.06","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-05T01:21:27.337Z","","","","","","KXETH15M-26MAY042130-30","63016204-6374-4c6e-b5b8-6ee1316feb2d","0.98","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-05T01:19:52.110Z","","","","","","KXETH15M-26MAY042130-30","63016204-6374-4c6e-b5b8-6ee1316feb2d","0.98","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-05T01:07:09.131Z","","","","","","KXBTC15M-26MAY042115-15","8179442c-d945-45af-8de4-ade785c9a9f6","1","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-05T00:35:04.883Z","","","","","","KXXRP15M-26MAY042045-45","099e7a84-4741-458c-a0d6-6cd003343bea","7","0","","","","","","","","","","","",""
